State_FIPS,County_FIPS,CountName,SNAP2010,SNAP2000
39,083,"Knox County, OH",7976,2120
39,085,"Lake County, OH",21098,5053
39,087,"Lawrence County, OH",14130,9316
39,089,"Licking County, OH",21450,5571
39,091,"Logan County, OH",7274,1602
39,093,"Lorain County, OH",41306,15201
39,095,"Lucas County, OH",89985,37936
39,097,"Madison County, OH",5147,1185
39,099,"Mahoning County, OH",46592,20118
39,101,"Marion County, OH",12103,3451
39,103,"Medina County, OH",10040,2082
39,105,"Meigs County, OH",5784,3245
39,107,"Mercer County, OH",3220,886
39,109,"Miami County, OH",9244,2063
39,111,"Monroe County, OH",2319,1283
39,113,"Montgomery County, OH",87252,29655
39,115,"Morgan County, OH",2624,1343
39,117,"Morrow County, OH",5161,1290
39,119,"Muskingum County, OH",19938,8006
39,121,"Noble County, OH",1593,870
39,123,"Ottawa County, OH",3974,1009
39,125,"Paulding County, OH",2703,536
39,127,"Perry County, OH",7585,2740
39,129,"Pickaway County, OH",8506,2525
39,131,"Pike County, OH",7707,3474
39,133,"Portage County, OH",17113,4132
39,135,"Preble County, OH",5117,1019
39,137,"Putnam County, OH",2720,679
39,139,"Richland County, OH",20409,6299
39,141,"Ross County, OH",16354,5283
39,143,"Sandusky County, OH",7286,2270
39,145,"Scioto County, OH",20252,11411
39,147,"Seneca County, OH",8642,2086
39,149,"Shelby County, OH",5315,1083
39,151,"Stark County, OH",57602,18561
39,153,"Summit County, OH",84600,33514
39,155,"Trumbull County, OH",32225,12579
39,157,"Tuscarawas County, OH",13605,4155
39,159,"Union County, OH",4005,785
39,161,"Van Wert County, OH",3240,505
39,163,"Vinton County, OH",4028,1671
39,165,"Warren County, OH",10294,1889
39,167,"Washington County, OH",7771,3622
39,169,"Wayne County, OH",13018,3569
39,171,"Williams County, OH",5391,879
39,173,"Wood County, OH",8328,2079
39,175,"Wyandot County, OH",2015,364
40,000,Oklahoma,611025,255325
40,001,"Adair County, OK",6806,2262
40,003,"Alfalfa County, OK",542,197
40,005,"Atoka County, OK",2811,1448
40,007,"Beaver County, OK",374,125
40,009,"Beckham County, OK",3694,1704
40,011,"Blaine County, OK",2121,928
40,013,"Bryan County, OK",6529,3273
40,015,"Caddo County, OK",6033,3739
40,017,"Canadian County, OK",10226,3117
40,019,"Carter County, OK",8748,3991
40,021,"Cherokee County, OK",8085,4467
40,023,"Choctaw County, OK",4307,2617
40,025,"Cimarron County, OK",316,106
40,027,"Cleveland County, OK",27817,8532
40,029,"Coal County, OK",1065,703
40,031,"Comanche County, OK",18658,10179
40,033,"Cotton County, OK",856,556
40,035,"Craig County, OK",3004,836
40,037,"Creek County, OK",12475,4054
40,039,"Custer County, OK",3861,1422
40,041,"Delaware County, OK",8014,2936
40,043,"Dewey County, OK",330,195
40,045,"Ellis County, OK",395,210
40,047,"Garfield County, OK",10768,4582
40,049,"Garvin County, OK",4718,2392
40,051,"Grady County, OK",8207,3819
40,053,"Grant County, OK",311,204
40,055,"Greer County, OK",1151,706
40,057,"Harmon County, OK",710,610
40,059,"Harper County, OK",325,120
40,061,"Haskell County, OK",3158,1204
40,063,"Hughes County, OK",2555,1377
40,065,"Jackson County, OK",5135,3001
40,067,"Jefferson County, OK",1464,595
40,069,"Johnston County, OK",2532,1129
40,071,"Kay County, OK",10117,4259
40,073,"Kingfisher County, OK",1520,508
40,075,"Kiowa County, OK",1964,1060
40,077,"Latimer County, OK",2077,1128
40,079,"Le Flore County, OK",11413,5082
40,081,"Lincoln County, OK",4804,2020
40,083,"Logan County, OK",6158,1917
40,085,"Love County, OK",1715,602
40,087,"McClain County, OK",3846,1161
40,089,"McCurtain County, OK",9599,5265
40,091,"McIntosh County, OK",4495,1689
40,093,"Major County, OK",688,365
40,095,"Marshall County, OK",2485,940
40,097,"Mayes County, OK",7712,2926
40,099,"Murray County, OK",2014,903
40,101,"Muskogee County, OK",15929,6989
40,103,"Noble County, OK",1598,612
40,105,"Nowata County, OK",1854,739
40,107,"Okfuskee County, OK",2388,1469
40,109,"Oklahoma County, OK",127611,54453
40,111,"Okmulgee County, OK",10099,5158
40,113,"Osage County, OK",5732,2479
40,115,"Ottawa County, OK",6750,3219
40,117,"Pawnee County, OK",2892,942
40,119,"Payne County, OK",8832,3034
40,121,"Pittsburg County, OK",6790,4018
40,123,"Pontotoc County, OK",7053,3892
40,125,"Pottawatomie County, OK",15817,6940
40,127,"Pushmataha County, OK",2401,1556
40,129,"Roger Mills County, OK",238,143
40,131,"Rogers County, OK",11106,2465
40,133,"Seminole County, OK",7102,4133
40,135,"Sequoyah County, OK",10619,3460
40,137,"Stephens County, OK",6701,3386
40,139,"Texas County, OK",2273,687
40,141,"Tillman County, OK",1746,995
40,143,"Tulsa County, OK",87042,29539
40,145,"Wagoner County, OK",7026,3023
40,147,"Washington County, OK",7580,2361
40,149,"Washita County, OK",1577,893
40,151,"Woods County, OK",893,460
40,153,"Woodward County, OK",2667,1115
41,000,Oregon,758610,262839
41,001,"Baker County, OR",3482,1583
41,003,"Benton County, OR",10212,2898
41,005,"Clackamas County, OR",48932,11518
41,007,"Clatsop County, OR",7272,2879
41,009,"Columbia County, OR",9311,2893
41,011,"Coos County, OR",16565,8079
41,013,"Crook County, OR",5101,1597
41,015,"Curry County, OR",4029,1470
41,017,"Deschutes County, OR",31928,8396
41,019,"Douglas County, OR",27706,10178
41,021,"Gilliam County, OR",260,106
41,023,"Grant County, OR",1227,630
41,025,"Harney County, OR",1602,608
41,027,"Hood River County, OR",3640,1156
41,029,"Jackson County, OR",48989,16547
41,031,"Jefferson County, OR",6680,1661
41,033,"Josephine County, OR",23704,11065
41,035,"Klamath County, OR",17417,7349
41,037,"Lake County, OR",1671,679
41,039,"Lane County, OR",77570,30610
41,041,"Lincoln County, OR",10739,5004
41,043,"Linn County, OR",27800,10825
41,045,"Malheur County, OR",8357,3502
41,047,"Marion County, OR",78388,28865
41,049,"Morrow County, OR",2272,258
41,051,"Multnomah County, OR",152116,57496
41,053,"Polk County, OR",11575,2534
41,055,"Sherman County, OR",297,282
41,057,"Tillamook County, OR",4426,1744
41,059,"Umatilla County, OR",16743,7227
41,061,"Union County, OR",5253,2074
41,063,"Wallowa County, OR",1188,380
41,065,"Wasco County, OR",5365,1971
41,067,"Washington County, OR",66908,14592
41,069,"Wheeler County, OR",269,4
41,071,"Yamhill County, OR",19614,4180
42,000,Pennsylvania,1686558,751008
42,001,"Adams County, PA",6768,1881
42,003,"Allegheny County, PA",153601,81124
42,005,"Armstrong County, PA",10846,5498
42,007,"Beaver County, PA",25057,11403
42,009,"Bedford County, PA",6238,2504
42,011,"Berks County, PA",58847,18145
42,013,"Blair County, PA",20839,10570
42,015,"Bradford County, PA",8044,3651
42,017,"Bucks County, PA",33096,10601
42,019,"Butler County, PA",15262,5971
42,021,"Cambria County, PA",20964,11336
42,023,"Cameron County, PA",975,396
42,025,"Carbon County, PA",7820,2736
42,027,"Centre County, PA",8495,2931
42,029,"Chester County, PA",19426,5947
42,031,"Clarion County, PA",5711,3437
42,033,"Clearfield County, PA",14397,7204
42,035,"Clinton County, PA",5418,2175
42,037,"Columbia County, PA",7627,2690
42,039,"Crawford County, PA",15100,6242
42,041,"Cumberland County, PA",14282,2685
42,043,"Dauphin County, PA",36794,11871
42,045,"Delaware County, PA",60954,25845
42,047,"Elk County, PA",3765,1532
42,049,"Erie County, PA",54413,22709
42,051,"Fayette County, PA",31837,19901
42,053,"Forest County, PA",650,337
42,055,"Franklin County, PA",14041,3765
42,057,"Fulton County, PA",1858,541
42,059,"Greene County, PA",7143,4590
42,061,"Huntingdon County, PA",5866,2656
42,063,"Indiana County, PA",10101,6057
42,065,"Jefferson County, PA",7066,3393
42,067,"Juniata County, PA",2411,472
42,069,"Lackawanna County, PA",30350,12736
42,071,"Lancaster County, PA",50858,11440
42,073,"Lawrence County, PA",15664,7957
42,075,"Lebanon County, PA",15473,3958
42,077,"Lehigh County, PA",44259,12429
42,079,"Luzerne County, PA",50743,18115
42,081,"Lycoming County, PA",15988,6031
42,083,"Mc Kean County, PA",7412,3979
42,085,"Mercer County, PA",19498,9067
42,087,"Mifflin County, PA",7637,2874
42,089,"Monroe County, PA",21835,5162
42,091,"Montgomery County, PA",39509,10824
42,093,"Montour County, PA",1846,752
42,095,"Northampton County, PA",29387,8367
42,097,"Northumberland County, PA",11580,4341
42,099,"Perry County, PA",4254,1460
42,101,"Philadelphia County, PA",433086,256892
42,103,"Pike County, PA",5574,1368
42,105,"Potter County, PA",2732,1051
42,107,"Schuylkill County, PA",20922,6746
42,109,"Snyder County, PA",3697,1038
42,111,"Somerset County, PA",9498,5439
42,113,"Sullivan County, PA",530,292
42,115,"Susquehanna County, PA",4845,2419
42,117,"Tioga County, PA",4636,2084
42,119,"Union County, PA",3237,1098
42,121,"Venango County, PA",9371,5070
42,123,"Warren County, PA",5642,2419
42,125,"Washington County, PA",23618,11485
42,127,"Wayne County, PA",6223,2691
42,129,"Westmoreland County, PA",41631,18320
42,131,"Wyoming County, PA",3763,1502
42,133,"York County, PA",45548,8802
44,000,Rhode Island,155871,71712
44,001,"Bristol County, RI",2924,1286
44,003,"Kent County, RI",16722,5565
44,005,"Newport County, RI",6768,3178
44,007,"Providence County, RI",121104,58650
44,009,"Washington County, RI",8354,3032
45,000,South Carolina,836837,304970
45,001,"Abbeville County, SC",4397,1782
45,003,"Aiken County, SC",29039,10116
45,005,"Allendale County, SC",3722,2871
45,007,"Anderson County, SC",33479,7145
45,009,"Bamberg County, SC",4448,2481
45,011,"Barnwell County, SC",6484,3183
45,013,"Beaufort County, SC",17588,5745
45,015,"Berkeley County, SC",26900,9530
45,017,"Calhoun County, SC",2888,1521
45,019,"Charleston County, SC",48472,22322
45,021,"Cherokee County, SC",14756,4154
45,023,"Chester County, SC",10147,3182
45,025,"Chesterfield County, SC",12629,5379
45,027,"Clarendon County, SC",10419,6301
45,029,"Colleton County, SC",10826,4945
45,031,"Darlington County, SC",18816,10939
45,033,"Dillon County, SC",9653,6011
45,035,"Dorchester County, SC",20034,5931
45,037,"Edgefield County, SC",5206,2203
45,039,"Fairfield County, SC",6474,2568
45,041,"Florence County, SC",33512,15604
45,043,"Georgetown County, SC",12930,6246
45,045,"Greenville County, SC",65216,17299
45,047,"Greenwood County, SC",14903,4172
45,049,"Hampton County, SC",5856,2594
45,051,"Horry County, SC",50754,14069
45,053,"Jasper County, SC",6503,2106
45,055,"Kershaw County, SC",11790,2796
45,057,"Lancaster County, SC",17694,4823
45,059,"Laurens County, SC",14292,4925
45,061,"Lee County, SC",6452,3806
45,063,"Lexington County, SC",36746,10511
45,065,"McCormick County, SC",1898,979
45,067,"Marion County, SC",10487,6453
45,069,"Marlboro County, SC",7549,4092
45,071,"Newberry County, SC",7946,3246
45,073,"Oconee County, SC",11187,2776
45,075,"Orangeburg County, SC",27950,13980
45,077,"Pickens County, SC",16008,3606
45,079,"Richland County, SC",61367,19481
45,081,"Saluda County, SC",3749,1740
45,083,"Spartanburg County, SC",40000,11207
45,085,"Sumter County, SC",26267,12128
45,087,"Union County, SC",5997,2398
45,089,"Williamsburg County, SC",11154,7689
45,091,"York County, SC",32253,7934
46,000,South Dakota,100782,44045
46,003,"Aurora County, SD",190,86
46,005,"Beadle County, SD",2230,707
46,007,"Bennett County, SD",1476,980
46,009,"Bon Homme County, SD",518,182
46,011,"Brookings County, SD",1641,585
46,013,"Brown County, SD",3122,1362
46,015,"Brule County, SD",441,123
46,017,"Buffalo County, SD",888,488
46,019,"Butte County, SD",1501,519
46,021,"Campbell County, SD",39,27
46,023,"Charles Mix County, SD",2193,1302
46,025,"Clark County, SD",204,128
46,027,"Clay County, SD",1393,718
46,029,"Codington County, SD",2408,950
46,031,"Corson County, SD",1568,975
46,033,"Custer County, SD",498,241
46,035,"Davison County, SD",2184,988
46,037,"Day County, SD",602,376
46,039,"Deuel County, SD",225,128
46,041,"Dewey County, SD",2306,1331
46,043,"Douglas County, SD",153,49
46,045,"Edmunds County, SD",204,88
46,047,"Fall River County, SD",709,441
46,049,"Faulk County, SD",76,36
46,051,"Grant County, SD",502,241
46,053,"Gregory County, SD",568,292
46,055,"Haakon County, SD",87,32
46,057,"Hamlin County, SD",413,162
46,059,"Hand County, SD",131,92
46,061,"Hanson County, SD",87,83
46,063,"Harding County, SD",43,13
46,065,"Hughes County, SD",1671,867
46,067,"Hutchinson County, SD",467,214
46,069,"Hyde County, SD",73,61
46,071,"Jackson County, SD",1090,641
46,073,"Jerauld County, SD",145,55
46,075,"Jones County, SD",34,15
46,077,"Kingsbury County, SD",273,102
46,079,"Lake County, SD",854,412
46,081,"Lawrence County, SD",2093,690
46,083,"Lincoln County, SD",1122,267
46,085,"Lyman County, SD",732,498
46,087,"McCook County, SD",439,184
46,089,"McPherson County, SD",130,43
46,091,"Marshall County, SD",315,153
46,093,"Meade County, SD",1751,759
46,095,"Mellette County, SD",769,466
46,097,"Miner County, SD",181,83
46,099,"Minnehaha County, SD",21234,5497
46,101,"Moody County, SD",570,193
46,102,"Oglala Lakota County, SD",,
46,103,"Pennington County, SD",15213,6079
46,105,"Perkins County, SD",173,141
46,107,"Potter County, SD",81,65
46,109,"Roberts County, SD",1877,1106
46,111,"Sanborn County, SD",164,51
46,113,"Shannon County, SD",8095,4997
46,115,"Spink County, SD",347,283
46,117,"Stanley County, SD",208,79
46,119,"Sully County, SD",37,8
46,121,"Todd County, SD",5320,3260
46,123,"Tripp County, SD",913,581
46,125,"Turner County, SD",682,164
46,127,"Union County, SD",852,295
46,129,"Walworth County, SD",713,420
46,135,"Yankton County, SD",2431,885
46,137,"Ziebach County, SD",1139,705
47,000,Tennessee,1270158,510464
47,001,"Anderson County, TN",15046,8059
47,003,"Bedford County, TN",10829,2443
47,005,"Benton County, TN",3794,1733
47,007,"Bledsoe County, TN",3512,1451
47,009,"Blount County, TN",19115,7444
47,011,"Bradley County, TN",19703,5924
47,013,"Campbell County, TN",13026,7081
47,015,"Cannon County, TN",3328,1076
47,017,"Carroll County, TN",6932,3018
47,019,"Carter County, TN",11987,6067
47,021,"Cheatham County, TN",6399,1253
47,023,"Chester County, TN",3727,1273
47,025,"Claiborne County, TN",8515,5093
47,027,"Clay County, TN",2225,1094
47,029,"Cocke County, TN",11491,5534
47,031,"Coffee County, TN",10860,3599
47,033,"Crockett County, TN",3301,1183
47,035,"Cumberland County, TN",11095,3746
47,037,"Davidson County, TN",120561,42050
47,039,"Decatur County, TN",2723,1130
47,041,"DeKalb County, TN",4530,1682
47,043,"Dickson County, TN",9654,2904
47,045,"Dyer County, TN",10120,4194
47,047,"Fayette County, TN",6880,2601
47,049,"Fentress County, TN",5940,3000
47,051,"Franklin County, TN",6625,2516
47,053,"Gibson County, TN",11439,4805
47,055,"Giles County, TN",5967,2190
47,057,"Grainger County, TN",5261,2270
47,059,"Greene County, TN",13011,5967
47,061,"Grundy County, TN",5138,2716
47,063,"Hamblen County, TN",13035,4841
47,065,"Hamilton County, TN",57265,25399
47,067,"Hancock County, TN",2626,1536
47,069,"Hardeman County, TN",7194,3469
47,071,"Hardin County, TN",6896,3582
47,073,"Hawkins County, TN",12784,5653
47,075,"Haywood County, TN",6043,3067
47,077,"Henderson County, TN",6888,2514
47,079,"Henry County, TN",7761,2581
47,081,"Hickman County, TN",6301,1687
47,083,"Houston County, TN",1775,540
47,085,"Humphreys County, TN",3593,1115
47,087,"Jackson County, TN",2857,1029
47,089,"Jefferson County, TN",10745,3889
47,091,"Johnson County, TN",4536,2497
47,093,"Knox County, TN",63565,24925
47,095,"Lake County, TN",2311,1210
47,097,"Lauderdale County, TN",8070,2909
47,099,"Lawrence County, TN",8905,4392
47,101,"Lewis County, TN",3239,1299
47,103,"Lincoln County, TN",6901,2861
47,105,"Loudon County, TN",7124,2390
47,107,"McMinn County, TN",10971,3707
47,109,"McNairy County, TN",7707,3274
47,111,"Macon County, TN",6007,2095
47,113,"Madison County, TN",20217,8566
47,115,"Marion County, TN",7113,2724
47,117,"Marshall County, TN",5929,1693
47,119,"Maury County, TN",16634,5778
47,121,"Meigs County, TN",3351,1533
47,123,"Monroe County, TN",10916,4574
47,125,"Montgomery County, TN",23681,7799
47,127,"Moore County, TN",904,287
47,129,"Morgan County, TN",5065,3008
47,131,"Obion County, TN",6718,2730
47,133,"Overton County, TN",4936,2315
47,135,"Perry County, TN",1855,714
47,137,"Pickett County, TN",1042,502
47,139,"Polk County, TN",4005,1151
47,141,"Putnam County, TN",14561,4947
47,143,"Rhea County, TN",8531,3410
47,145,"Roane County, TN",8019,5626
47,147,"Robertson County, TN",11574,3178
47,149,"Rutherford County, TN",37575,7257
47,151,"Scott County, TN",8019,4750
47,153,"Sequatchie County, TN",3911,1091
47,155,"Sevier County, TN",16260,5454
47,157,"Shelby County, TN",252760,118387
47,159,"Smith County, TN",4003,1390
47,161,"Stewart County, TN",2302,978
47,163,"Sullivan County, TN",27740,13456
47,165,"Sumner County, TN",22381,6559
47,167,"Tipton County, TN",13367,4495
47,169,"Trousdale County, TN",1738,623
47,171,"Unicoi County, TN",3884,1925
47,173,"Union County, TN",5282,2531
47,175,"Van Buren County, TN",1329,546
47,177,"Warren County, TN",9678,3659
47,179,"Washington County, TN",18486,7446
47,181,"Wayne County, TN",3358,2241
47,183,"Weakley County, TN",7014,2558
47,185,"White County, TN",5825,2018
47,187,"Williamson County, TN",7503,1868
47,189,"Wilson County, TN",14863,3138
48,000,Texas,3900514,1338268
48,001,"Anderson County, TX",7797,3168
48,003,"Andrews County, TX",1986,971
48,005,"Angelina County, TX",17892,6041
48,007,"Aransas County, TX",3987,2354
48,009,"Archer County, TX",219,239
48,011,"Armstrong County, TX",78,47
48,013,"Atascosa County, TX",9784,4295
48,015,"Austin County, TX",3304,621
48,017,"Bailey County, TX",1520,704
48,019,"Bandera County, TX",1995,861
48,021,"Bastrop County, TX",11435,2848
48,023,"Baylor County, TX",647,372
48,025,"Bee County, TX",5945,3344
48,027,"Bell County, TX",43998,12346
48,029,"Bexar County, TX",299115,105314
48,031,"Blanco County, TX",871,92
48,033,"Borden County, TX",5,5
48,035,"Bosque County, TX",2745,809
48,037,"Bowie County, TX",17661,7345
48,039,"Brazoria County, TX",31924,6924
48,041,"Brazos County, TX",21153,7154
48,043,"Brewster County, TX",996,756
48,045,"Briscoe County, TX",179,77
48,047,"Brooks County, TX",3051,2543
48,049,"Brown County, TX",6415,3590
48,051,"Burleson County, TX",2639,1159
48,053,"Burnet County, TX",5019,1070
48,055,"Caldwell County, TX",6940,2415
48,057,"Calhoun County, TX",3389,1458
48,059,"Callahan County, TX",1879,1016
48,061,"Cameron County, TX",128745,72288
48,063,"Camp County, TX",3049,1027
48,065,"Carson County, TX",309,140
48,067,"Cass County, TX",6312,2748
48,069,"Castro County, TX",1685,1116
48,071,"Chambers County, TX",2891,952
48,073,"Cherokee County, TX",9919,3463
48,075,"Childress County, TX",1163,775
48,077,"Clay County, TX",602,420
48,079,"Cochran County, TX",732,437
48,081,"Coke County, TX",151,182
48,083,"Coleman County, TX",1759,1236
48,085,"Collin County, TX",34342,3183
48,087,"Collingsworth County, TX",461,342
48,089,"Colorado County, TX",2993,1225
48,091,"Comal County, TX",9235,1934
48,093,"Comanche County, TX",2281,1158
48,095,"Concho County, TX",303,135
48,097,"Cooke County, TX",4783,1203
48,099,"Coryell County, TX",7853,2352
48,101,"Cottle County, TX",291,252
48,103,"Crane County, TX",229,278
48,105,"Crockett County, TX",522,269
48,107,"Crosby County, TX",1764,1435
48,109,"Culberson County, TX",529,503
48,111,"Dallam County, TX",1002,446
48,113,"Dallas County, TX",390459,76787
48,115,"Dawson County, TX",2764,1830
48,117,"Deaf Smith County, TX",4094,2430
48,119,"Delta County, TX",939,564
48,121,"Denton County, TX",32605,3543
48,123,"DeWitt County, TX",3734,1862
48,125,"Dickens County, TX",384,188
48,127,"Dimmit County, TX",3614,2817
48,129,"Donley County, TX",441,271
48,131,"Duval County, TX",3485,3004
48,133,"Eastland County, TX",3299,1610
48,135,"Ector County, TX",27184,12849
48,137,"Edwards County, TX",301,377
48,139,"Ellis County, TX",17942,3829
48,141,"El Paso County, TX",195153,107541
48,143,"Erath County, TX",4478,1246
48,145,"Falls County, TX",3512,2055
48,147,"Fannin County, TX",4344,1349
48,149,"Fayette County, TX",2432,1048
48,151,"Fisher County, TX",260,256
48,153,"Floyd County, TX",1327,1161
48,155,"Foard County, TX",160,121
48,157,"Fort Bend County, TX",36591,4504
48,159,"Franklin County, TX",1233,322
48,161,"Freestone County, TX",2486,1138
48,163,"Frio County, TX",4568,2834
48,165,"Gaines County, TX",2009,862
48,167,"Galveston County, TX",38203,12245
48,169,"Garza County, TX",952,492
48,171,"Gillespie County, TX",2076,521
48,173,"Glasscock County, TX",10,10
48,175,"Goliad County, TX",936,665
48,177,"Gonzales County, TX",4245,2352
48,179,"Gray County, TX",3052,1570
48,181,"Grayson County, TX",17482,4800
48,183,"Gregg County, TX",21179,7502
48,185,"Grimes County, TX",4455,1259
48,187,"Guadalupe County, TX",15810,4618
48,189,"Hale County, TX",7842,4021
48,191,"Hall County, TX",819,489
48,193,"Hamilton County, TX",1160,526
48,195,"Hansford County, TX",559,174
48,197,"Hardeman County, TX",781,314
48,199,"Hardin County, TX",7923,2156
48,201,"Harris County, TX",586937,143892
48,203,"Harrison County, TX",12203,4130
48,205,"Hartley County, TX",177,12
48,207,"Haskell County, TX",1032,626
48,209,"Hays County, TX",16575,2926
48,211,"Hemphill County, TX",220,71
48,213,"Henderson County, TX",13356,3742
48,215,"Hidalgo County, TX",261621,125651
48,217,"Hill County, TX",5816,1921
48,219,"Hockley County, TX",4646,2288
48,221,"Hood County, TX",6239,923
48,223,"Hopkins County, TX",4667,1296
48,225,"Houston County, TX",4517,2375
48,227,"Howard County, TX",9395,2708
48,229,"Hudspeth County, TX",756,654
48,231,"Hunt County, TX",13078,4315
48,233,"Hutchinson County, TX",2737,1565
48,235,"Irion County, TX",91,49
48,237,"Jack County, TX",630,446
48,239,"Jackson County, TX",2316,907
48,241,"Jasper County, TX",7717,3354
48,243,"Jeff Davis County, TX",157,108
48,245,"Jefferson County, TX",46678,23321
48,247,"Jim Hogg County, TX",1804,1084
48,249,"Jim Wells County, TX",10492,7355
48,251,"Johnson County, TX",19981,4823
48,253,"Jones County, TX",693,1343
48,255,"Karnes County, TX",2981,1501
48,257,"Kaufman County, TX",14626,2704
48,259,"Kendall County, TX",1952,384
48,261,"Kenedy County, TX",62,15
48,263,"Kent County, TX",35,0
48,265,"Kerr County, TX",6115,2044
48,267,"Kimble County, TX",505,297
48,269,"King County, TX",3,0
48,271,"Kinney County, TX",533,472
48,273,"Kleberg County, TX",7226,5417
48,275,"Knox County, TX",710,522
48,277,"Lamar County, TX",10025,4403
48,279,"Lamb County, TX",3069,1471
48,281,"Lampasas County, TX",2914,1067
48,283,"La Salle County, TX",1736,1195
48,285,"Lavaca County, TX",2188,891
48,287,"Lee County, TX",1903,439
48,289,"Leon County, TX",2244,825
48,291,"Liberty County, TX",13712,4283
48,293,"Limestone County, TX",4021,2027
48,295,"Lipscomb County, TX",251,123
48,297,"Live Oak County, TX",1548,814
48,299,"Llano County, TX",2272,407
48,301,"Loving County, TX",1,0
48,303,"Lubbock County, TX",44924,19350
48,305,"Lynn County, TX",1173,675
48,307,"McCulloch County, TX",2009,832
48,309,"McLennan County, TX",43201,14027
48,311,"McMullen County, TX",17,14
48,313,"Madison County, TX",2345,972
48,315,"Marion County, TX",851,1321
48,317,"Martin County, TX",807,402
48,319,"Mason County, TX",359,162
48,321,"Matagorda County, TX",7738,2119
48,323,"Maverick County, TX",19564,9719
48,325,"Medina County, TX",6918,2784
48,327,"Menard County, TX",297,242
48,329,"Midland County, TX",16816,7508
48,331,"Milam County, TX",5292,2150
48,333,"Mills County, TX",517,260
48,335,"Mitchell County, TX",748,726
48,337,"Montague County, TX",2892,1232
48,339,"Montgomery County, TX",41171,8302
48,341,"Moore County, TX",2900,1066
48,343,"Morris County, TX",2747,1136
48,345,"Motley County, TX",140,97
48,347,"Nacogdoches County, TX",11459,4905
48,349,"Navarro County, TX",8962,3294
48,351,"Newton County, TX",3159,1745
48,353,"Nolan County, TX",2491,1984
48,355,"Nueces County, TX",68630,35100
48,357,"Ochiltree County, TX",1156,421
48,359,"Oldham County, TX",178,58
48,361,"Orange County, TX",13986,6801
48,363,"Palo Pinto County, TX",4203,1242
48,365,"Panola County, TX",3782,1659
48,367,"Parker County, TX",11887,1686
48,369,"Parmer County, TX",1003,495
48,371,"Pecos County, TX",2599,1442
48,373,"Polk County, TX",8872,3504
48,375,"Potter County, TX",28728,10563
48,377,"Presidio County, TX",2301,1765
48,379,"Rains County, TX",1443,503
48,381,"Randall County, TX",6429,1543
48,383,"Reagan County, TX",239,224
48,385,"Real County, TX",462,420
48,387,"Red River County, TX",2303,1386
48,389,"Reeves County, TX",3375,2044
48,391,"Refugio County, TX",819,951
48,393,"Roberts County, TX",35,24
48,395,"Robertson County, TX",3611,1927
48,397,"Rockwall County, TX",5448,650
48,399,"Runnels County, TX",1756,1100
48,401,"Rusk County, TX",6613,2513
48,403,"Sabine County, TX",1991,816
48,405,"San Augustine County, TX",1773,796
48,407,"San Jacinto County, TX",5191,1738
48,409,"San Patricio County, TX",13395,8374
48,411,"San Saba County, TX",911,415
48,413,"Schleicher County, TX",256,239
48,415,"Scurry County, TX",880,1448
48,417,"Shackelford County, TX",241,207
48,419,"Shelby County, TX",5044,2423
48,421,"Sherman County, TX",135,70
48,423,"Smith County, TX",27617,7506
48,425,"Somervell County, TX",537,182
48,427,"Starr County, TX",27289,17305
48,429,"Stephens County, TX",1963,799
48,431,"Sterling County, TX",38,42
48,433,"Stonewall County, TX",178,90
48,435,"Sutton County, TX",391,322
48,437,"Swisher County, TX",1434,870
48,439,"Tarrant County, TX",225877,45205
48,441,"Taylor County, TX",20359,9350
48,443,"Terrell County, TX",74,70
48,445,"Terry County, TX",2526,1797
48,447,"Throckmorton County, TX",178,85
48,449,"Titus County, TX",5754,1600
48,451,"Tom Green County, TX",16562,8774
48,453,"Travis County, TX",135668,26488
48,455,"Trinity County, TX",2798,1321
48,457,"Tyler County, TX",3446,1525
48,459,"Upshur County, TX",6519,2068
48,461,"Upton County, TX",340,235
48,463,"Uvalde County, TX",8062,4363
48,465,"Val Verde County, TX",12685,6619
48,467,"Van Zandt County, TX",7159,1756
48,469,"Victoria County, TX",15550,5360
48,471,"Walker County, TX",6913,2502
48,473,"Waller County, TX",7871,1398
48,475,"Ward County, TX",1733,1242
48,477,"Washington County, TX",4082,1837
48,479,"Webb County, TX",84701,37743
48,481,"Wharton County, TX",6925,1875
48,483,"Wheeler County, TX",517,362
48,485,"Wichita County, TX",20638,9162
48,487,"Wilbarger County, TX",2493,1123
48,489,"Willacy County, TX",7319,5645
48,491,"Williamson County, TX",34365,4213
48,493,"Wilson County, TX",5387,1752
48,495,"Winkler County, TX",1174,618
48,497,"Wise County, TX",6124,1162
48,499,"Wood County, TX",5206,1605
48,501,"Yoakum County, TX",975,514
48,503,"Young County, TX",2705,1321
48,505,"Zapata County, TX",3786,2706
48,507,"Zavala County, TX",4507,3444
49,000,Utah,278588,79795
49,001,"Beaver County, UT",744,253
49,003,"Box Elder County, UT",4837,1198
49,005,"Cache County, UT",10251,2633
49,007,"Carbon County, UT",3293,1708
49,009,"Daggett County, UT",40,20
49,011,"Davis County, UT",22067,6100
49,013,"Duchesne County, UT",2154,1456
49,015,"Emery County, UT",1113,604
49,017,"Garfield County, UT",444,154
49,019,"Grand County, UT",1207,744
49,021,"Iron County, UT",6957,2018
49,023,"Juab County, UT",1097,359
49,025,"Kane County, UT",575,220
49,027,"Millard County, UT",1394,469
49,029,"Morgan County, UT",245,58
